url,timestamp,status,cmp_vendor,initial_banner_found,accept_all_present,reject_all_present,settings_button_present,settings_button_text,preference_center_accessed,total_purposes_count,pre_ticked_non_essential_count,strictly_necessary_count,purposes_json,vendor_count,legal_text_summary,error_log,
https://www.dublinbus.ie/,2025-06-22T15:45:41.395533,Pending,N/A,TRUE,FALSE,FALSE,TRUE,Show details,TRUE,0,0,0,[],0,"This website uses cookies We use cookies to personalise content and ads, to provide social media features and to analyse our traffic. We also share information about your use of our site with our social media, advertising and analytics partners who may combine it with other information that you’ve provided to them or that they’ve collected from your use of their services. Show details           Allow all cookies Use necessary cookies only

--- PREFERENCE CENTER TEXT ---
Preferences 0 Preference cookies enable a website to remember information that changes the way the website behaves or looks, like your preferred language or the region that you are in. Statistics 5 Statistic cookies help website owners to understand how visitors interact with websites by collecting and reporting information anonymously. Marketing 19 Marketing cookies are used to track visitors across websites. The intention is to display ads that are relevant and engaging for the individual user and thereby more valuable for publishers and third party advertisers. Unclassified 0 Unclassified cookies are cookies that we are in the process of classifying, together with the providers of individual cookies. Cookie declaration last updated on 27/05/2025 by Cookiebot           Use necessary cookies only Allow all cookies","[""No purpose containers found in preference center HTML.""]",
https://www.luas.ie/,2025-06-22T15:46:23.485018,Pending,N/A,TRUE,FALSE,FALSE,TRUE,Manage preferences,TRUE,0,0,0,[],0,"We use cookies on this site to enable the site to function and to analyse your visit. We have embedded a Power BI dashboard and a Rezoomo jobs list on the website and as a result, both vendors set certain cookies. You can Accept All, Reject All or Manage your cookie preferences. You will find further information on specific cookies set here.Cookie Information Manage preferences Reject All Accept All Cookies

--- PREFERENCE CENTER TEXT ---
We use cookies on this site to enable the site to function and to analyse your visit. We have embedded a Power BI dashboard and a Rezoomo jobs list on the website and as a result, both vendors set certain cookies. You can Accept All, Reject All or Manage your cookie preferences. You will find further information on specific cookies set here.Cookie Information Manage preferences Reject All Accept All Cookies","[""No purpose containers found in preference center HTML.""]",
https://www.revenue.ie/,2025-06-22T15:47:03.685942,Failed,N/A,FALSE,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,,['Consent banner not found.'],
https://www.gov.ie/,2025-06-22T15:47:29.230010,Partial (Interaction Failed),N/A,TRUE,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,A notice about cookies This website uses cookies to collect information about how you use this site. This information is used to make the website work as well as possible. More details available in our cookie and privacy policies. Accept all cookies Necessary cookies only Manage cookies,"[""No suitable settings/preferences button found after scoring.""]",
https://www.citizensinformation.ie/,2025-06-22T15:47:44.068701,Failed,N/A,FALSE,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,,['Consent banner not found.'],
https://www.hse.ie/,2025-06-22T15:48:10.778398,Pending,N/A,TRUE,FALSE,FALSE,TRUE,Privacy Statement,TRUE,0,0,0,[],0,"We use strictly necessary cookies to make our site work. We would also like to set optional cookies (analytical, functional and YouTube) to enhance and improve our service. You can opt-out of these cookies. By clicking “Accept All Cookies” you can agree to the use of all cookies. Cookie Statement and Privacy Statement Necessary Cookies Only Accept All Cookies Manage Cookies

--- PREFERENCE CENTER TEXT ---
We use strictly necessary cookies to make our site work. We would also like to set optional cookies (analytical, functional and YouTube) to enhance and improve our service. You can opt-out of these cookies. By clicking “Accept All Cookies” you can agree to the use of all cookies. Cookie Statement and Privacy Statement Necessary Cookies Only Accept All Cookies Manage Cookies","[""No purpose containers found in preference center HTML.""]",
https://www.bonkers.ie/,2025-06-22T15:48:50.000725,Partial (Interaction Failed),N/A,TRUE,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,,"[""No suitable settings/preferences button found after scoring.""]",
https://www.bordgaisenergy.ie/,2025-06-22T15:49:13.562389,Pending,N/A,TRUE,FALSE,FALSE,TRUE,Manage My Preferences,TRUE,0,0,0,[],0,"By clicking “Accept All Cookies”, you agree to the storing of cookies on your device to enhance site navigation, personalise content, analyse site usage, provide social media features and assist in our marketing efforts. You can change your cookie preferences to enable or disable any of the functions mentioned by clicking ""Manage My Preferences"" or learn more in our Cookie Notice. Cookie Notice Manage My Preferences Accept All Cookies

--- PREFERENCE CENTER TEXT ---
When you visit any website, it may store or retrieve information on your browser, mostly in the form of cookies. This information might be about you, your preferences or your device and is mostly used to make the site work as you expect it to. The information does not usually directly identify you, but it can give you a more personalized web experience. Because we respect your right to privacy, you can choose not to allow some types of cookies. Click on the different category headings to find out more and change our default settings. However, blocking some types of cookies may impact your experience of the site and the services we are able to offer.","[""No purpose containers found in preference center HTML.""]",
https://www.electricireland.ie/,2025-06-22T15:49:34.340428,Partial (Interaction Failed),N/A,TRUE,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,"Our website uses cookies and other similar technologies which are strictly necessary for it to function. These are enabled by default and cannot be disabled. We would also like to use additional cookies to analyse how you use our website, and to deliver personalised content and advertising. You can enable these additional cookies by selecting “Accept All” or enable specific cookie categories under “Cookie Settings”. You can adjust your cookie preferences at any time via “Cookie Settings” linked below within our website’s footer. Cookie Settings Accept All","[""No suitable settings/preferences button found after scoring.""]",
https://www.bankofireland.com/,2025-06-22T15:49:41.672633,Partial (Interaction Failed),N/A,TRUE,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,"Bank of Ireland Cookie Notice Some cookies that we use are necessary for our websites and apps to operate, while others improve performance and functionality. We (and our advertising partners) also use advertising cookies, so that we can show you advertising you may be interested in. Tap Accept All Cookies if you agree to these. Tap Manage Cookie Settings to choose the types of cookies you’re happy to allow. You can change your cookie settings at any time and find more information in our cookies policy. Manage Cookie Settings Necessary only Accept All Cookies","[""No suitable settings/preferences button found after scoring.""]",
https://www.aib.ie/,2025-06-22T15:49:49.945079,Pending,N/A,TRUE,FALSE,FALSE,TRUE,Adjust my preferences,TRUE,0,0,0,[],0,"This website uses cookies We use cookies to personalise this website and our ads for you. We also use them to improve how the site functions and to share with our partners how the site is used. We only do this with your consent. You can choose to “Allow all” cookies or accept only some with “Adjust my preferences”. You can reject all non-essential cookies by choosing to “Accept only necessary” cookies. Disabling some cookies may change what you see on the site, how it works and the services we offer you. To find out more, see ourCookie Policy Adjust my preferences Accept only necessary Allow all

--- PREFERENCE CENTER TEXT ---
This website uses cookies We use cookies to personalise this website and our ads for you. We also use them to improve how the site functions and to share with our partners how the site is used. We only do this with your consent. You can choose to “Allow all” cookies or accept only some with “Adjust my preferences”. You can reject all non-essential cookies by choosing to “Accept only necessary” cookies. Disabling some cookies may change what you see on the site, how it works and the services we offer you. To find out more, see ourCookie Policy Adjust my preferences Accept only necessary Allow all","[""No purpose containers found in preference center HTML.""]",
https://www.permanenttsb.ie/,2025-06-22T15:50:31.100670,Pending,N/A,TRUE,FALSE,FALSE,TRUE,Manage Preferences,TRUE,0,0,0,[],0,"ptsb Cookies We use cookies to make our websites work, enhance your browsing experience and provide advertising we believe might be of interest to you. We categorise cookies as Necessary, Functional, Performance Analytics (used to analyse site performance) and Marketing (used to tailor advertising to your needs). You can select “Accept All” to agree to all of these cookies, or only opt in to what you are happy to accept using “Manage Preferences”. You can change your cookie settings at any time and learn more about how we use cookies in our Cookie Notice Manage Preferences Reject All Accept All","[""Preference center container not found after click.""]",
https://www.ulsterbank.ie/,2025-06-22T15:51:37.046044,Pending,N/A,TRUE,FALSE,FALSE,TRUE,Manage Preferences,TRUE,0,0,0,[],0,"We care about your privacy We use cookies to ensure our website works properly. To help us improve our service, we collect data to understand how people use our site. By allowing all cookies, we can enhance your experience even further. This means helping you find information more quickly and tailoring content or marketing to your needs. Select “Allow All Cookies” to agree or “Manage Preferences” to manage cookie settings. You can find out more by viewing our Cookie Policy. Allow All Cookies Manage Preferences","[""Preference center container not found after click.""]",
https://www.creditunion.ie/,2025-06-22T15:52:35.432027,Pending,N/A,TRUE,FALSE,FALSE,TRUE,Manage Settings,TRUE,0,0,0,[],0,"This website uses cookies We use cookies to ensure our website works correctly for you. They help us to understand when and how the website is used, as well as enabling us to work with our service providers to show advertising that we believe will be relevant to you. By clicking Accept all Cookies you agree to the use of all cookies. You can manage your cookie settings by clicking Manage Settings. To find out more about how we use cookies please read our Cookie Policy. Manage Settings Reject All Accept All","[""Preference center container not found after click.""]",
https://www.dcu.ie/,2025-06-22T15:53:33.289688,Pending,N/A,TRUE,FALSE,FALSE,TRUE,Show details,TRUE,0,0,0,[],0,"This website uses cookies Dublin City University use cookies to personalise content and ads, to provide social media features and to analyse our traffic. We also share information about your use of our site with our social media, advertising and analytics partners who may combine it with other information that you’ve provided to them or that they’ve collected from your use of their services. Consent Selection Necessary Preferences Statistics Marketing Show details                            Allow all cookies Allow selection Use necessary cookies only

--- PREFERENCE CENTER TEXT ---
Consent Details About Necessary 47 Necessary cookies help make a website usable by enabling basic functions like page navigation and access to secure areas of the website. The website cannot function properly without these cookies.                Preferences 10 Preference cookies enable a website to remember information that changes the way the website behaves or looks, like your preferred language or the region that you are in. Statistics 30 Statistic cookies help website owners to understand how visitors interact with websites by collecting and reporting information anonymously.   Marketing 57 Marketing cookies are used to track visitors across websites. The intention is to display ads that are relevant and engaging for the individual user and thereby more valuable for publishers and third party advertisers. Unclassified 75 Unclassified cookies are cookies that we are in the process of classifying, together with the providers of individual cookies. Cookie declaration last updated on 13/06/2025 by Cookiebot           Use necessary cookies only Allow selection Allow all cookies","[""No purpose containers found in preference center HTML.""]",
https://www.tcd.ie/,2025-06-22T15:54:18.769544,Partial (Interaction Failed),N/A,TRUE,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,"Trinity College Dublin uses cookies to enable our website to operate, improve your browsing experience and provide personalised advertising which we believe may be of interest to you. By clicking “Accept All Cookies” you consent to the use of all cookies including social media and advertising cookies. You can choose to not accept certain cookies however this may impact on your browsing experience. Select “Cookies Settings” to find out more and customise your preferences. For further information please see our Cookie Policy Cookies Settings Accept All Cookies","[""No suitable settings/preferences button found after scoring.""]",
https://www.ucc.ie/,2025-06-22T15:54:28.482807,Partial (Interaction Failed),N/A,TRUE,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,"About Cookies We use necessary cookies to make our site work. We’d also like to set other cookies to help us improve the browsing experience and assist in our marketing efforts. These will be set only if you accept. You can control the categories of cookies enabled by selecting the options within this banner. You can also get more information, and modify your cookie preferences at any time by clicking on the cookie settings button, within our Cookie Policy Cookies Settings Reject All Cookies Accept All Cookies","[""No suitable settings/preferences button found after scoring.""]",
https://www.nuigalway.ie/,2025-06-22T15:54:36.538183,Pending,N/A,TRUE,FALSE,FALSE,TRUE,Privacy Policy,TRUE,0,0,0,[],0,"Manage Cookies Allow University of Galway to use Cookies for: Functionality:    Your preferences:    Analytics:    Ads:  ALLOW ALL ALLOW NONE ALLOW SELECTED Some features need cookies to work properly. Cookies also let us (a) remember your preferences, (b) collect anonymous usage statistics, and (c) see how well our online ads are working. No personal data is stored on these cookies but, under EU law, we still need to ask you this every 6 months. To learn more about our use of cookies, view our Privacy Policy.","[""Preference center container not found after click.""]",
https://www.ul.ie/,2025-06-22T15:55:46.249351,Pending,N/A,TRUE,FALSE,FALSE,TRUE,Show details,TRUE,0,0,0,[],0,"This website uses cookies Cookies are small text files that we save on your device when you use our website. The law states that we can only store cookies on your device if they are strictly necessary for the operation of the website. For all other types of cookies, we need your permission. For further information, please see our Cookie Statement. Consent Selection Necessary Preferences Statistics Marketing Show details                Allow all cookies Allow selection Use necessary cookies only

--- PREFERENCE CENTER TEXT ---
Consent Details About Necessary 37 Necessary cookies help make a website usable by enabling basic functions like page navigation and access to secure areas of the website. The website cannot function properly without these cookies.          Preferences 5 Preference cookies enable a website to remember information that changes the way the website behaves or looks, like your preferred language or the region that you are in. Statistics 14 Statistic cookies help website owners to understand how visitors interact with websites by collecting and reporting information anonymously. Marketing 51 Marketing cookies are used to track visitors across websites. The intention is to display ads that are relevant and engaging for the individual user and thereby more valuable for publishers and third party advertisers.     Unclassified 5 Unclassified cookies are cookies that we are in the process of classifying, together with the providers of individual cookies. Cross-domain consent4 Your consent applies to the following domains: Cookie declaration last updated on 07/06/2025 by Cookiebot   Use necessary cookies only Allow selection Allow all cookies","[""No purpose containers found in preference center HTML.""]",
https://www.maynoothuniversity.ie/,2025-06-22T15:56:28.429897,Pending,N/A,TRUE,FALSE,FALSE,TRUE,Show details,TRUE,0,0,0,[],0,"This website uses cookies We use cookies on this website for various reasons to enhance the user expereience and analyse content and behaviour on our site. We use this data to help us get you to the information you want quickly improve our user journeys. For information on Data Protection and Privacy and how your personal data will be processed if you engage with Maynooth University, please visit the Data Protection Office website. For Maynooth University’s Website Privacy Policy, please click here. For information on Maynooth University’s use of Cookies, please read the Cookie Declaration. Consent Selection Necessary Preferences Statistics Marketing Show details                                           Allow all cookies Allow selection Reject

--- PREFERENCE CENTER TEXT ---
Consent Details About Necessary 57 Necessary cookies help make a website usable by enabling basic functions like page navigation and access to secure areas of the website. The website cannot function properly without these cookies.                   Preferences 28 Preference cookies enable a website to remember information that changes the way the website behaves or looks, like your preferred language or the region that you are in. Statistics 44 Statistic cookies help website owners to understand how visitors interact with websites by collecting and reporting information anonymously. Marketing 152 Marketing cookies are used to track visitors across websites. The intention is to display ads that are relevant and engaging for the individual user and thereby more valuable for publishers and third party advertisers.           Unclassified 90 Unclassified cookies are cookies that we are in the process of classifying, together with the providers of individual cookies.   Cross-domain consent7 Your consent applies to the following domains: Cookie declaration last updated on 28/05/2025 by Cookiebot             Reject Allow selection Allow all cookies","[""No purpose containers found in preference center HTML.""]",
https://www.tudublin.ie/,2025-06-22T15:57:14.009520,Partial (Interaction Failed),N/A,TRUE,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,"TU Dublin Cookie Consent By clicking “Allow All”, you agree to the storing of cookies on your device to enhance site navigation, analyse site usage, and assist in our marketing efforts.Cookie Notice Cookies Settings Allow All","[""No suitable settings/preferences button found after scoring.""]",
https://www.supervalu.ie/,2025-06-22T15:57:21.358366,Partial (Interaction Failed),N/A,TRUE,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,"Musgrave Value Your Privacy We use cookies and similar technologies to help our websites and apps work properly and to personalise your experience. We and our partners may use information about your devices, your online interactions and you, to provide, analyse and improve our services. This may include personalising content or advertising for you. Click “Accept All” below to consent to the use of all of this technology and any associated processing of your personal data for these purposes. Click “Cookie Settings” to select which cookies to consent to. You can change your mind and change your consent choices at any time by clicking “Cookie Settings” or by returning to this site. See our Cookie Policy for more informationCookie Policy Cookies Settings Reject All Cookies Accept All Cookies","[""No suitable settings/preferences button found after scoring.""]",
https://www.tesco.ie/,2025-06-22T15:57:28.101053,Partial (Interaction Failed),N/A,TRUE,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,We use cookies to improve your experience on our website. Please let us know your preferences. Want to know more? Check out our cookies policy. Manage cookies. Accept all cookies Reject all cookies,"[""No suitable settings/preferences button found after scoring.""]",
https://www.lidl.ie/,2025-06-22T15:57:46.317210,Pending,N/A,TRUE,FALSE,FALSE,TRUE,CUSTOMISE,TRUE,0,0,0,[],0,"Before you continue: personal data processing We use cookies on our websites to provide you with the best possible experience. This includes data processing that helps our websites run smoothly, as well as other techniques which ensure the content you are seeing is relevant to you. We may transfer your personal data to third party companies outside the UK, but only under strict contract and with adequate safeguards in place for the protection of your data. You can either click 'Accept' to accept all cookies, or select in 'Customise' which cookies you would like to allow. By selecting 'Reject' you only allow the use of technically necessary cookies. Further information including your right to withdraw consent at any time, can be found in our privacy policy. Our general legal information can be found here. REJECT ACCEPT CUSTOMISE

--- PREFERENCE CENTER TEXT ---
Before you continue: personal data processing We use cookies on our websites to provide you with the best possible experience. This includes data processing that helps our websites run smoothly, as well as other techniques which ensure the content you are seeing is relevant to you. We may transfer your personal data to third party companies outside the UK, but only under strict contract and with adequate safeguards in place for the protection of your data. You can either click 'Accept' to accept all cookies, or select in 'Customise' which cookies you would like to allow. By selecting 'Reject' you only allow the use of technically necessary cookies. Further information including your right to withdraw consent at any time, can be found in our privacy policy. Our general legal information can be found here. REJECT ACCEPT CUSTOMISE","[""No purpose containers found in preference center HTML.""]",
https://www.aldi.ie/,2025-06-22T15:58:31.622718,Pending,N/A,TRUE,FALSE,FALSE,TRUE,Set Choices,TRUE,0,0,0,[],0,"Your Privacy Preferences with ALDI By clicking “Accept All”, you agree to the storing of cookies on your device to enhance site navigation, analyse site usage, and assist in our marketing efforts. By clicking “Reject All” only Strictly Necessary cookies will be used. Cookie Policy Reject All Accept All Set Choices

--- PREFERENCE CENTER TEXT ---
Your Privacy Preferences with ALDI By clicking “Accept All”, you agree to the storing of cookies on your device to enhance site navigation, analyse site usage, and assist in our marketing efforts. By clicking “Reject All” only Strictly Necessary cookies will be used. Cookie Policy Reject All Accept All Set Choices","[""No purpose containers found in preference center HTML.""]",
https://www.dunnesstores.com/,2025-06-22T15:59:13.231229,Pending,N/A,TRUE,FALSE,FALSE,TRUE,Detailed Selection,TRUE,0,0,0,[],0,"Cookies By clicking “Accept All Cookies”, you agree to the storing of cookies on your device to enhance site navigation, analyse site usage, and assist in our marketing efforts.Cookie Policy Detailed Selection Accept All Cookies","[""Preference center container not found after click.""]",
https://www.brownthomas.com/,2025-06-22T16:00:15.280459,Pending,N/A,TRUE,FALSE,FALSE,TRUE,Set My Preferences,TRUE,0,0,0,[],0,"Personalise Your Experience We use cookies to enhance your shopping experience, improve site performance and to deliver personalised advertising across our marketing channels. Manage your settings in 'Set My Preferences' or learn more on ourPrivacy and Cookie Policy Set My Preferences Allow All","[""Preference center container not found after click.""]",
https://www.arnotts.ie/,2025-06-22T16:01:19.098735,Pending,N/A,TRUE,FALSE,FALSE,TRUE,Set My Preferences,TRUE,0,0,0,[],0,"Personalise Your Experience We use cookies to enhance your shopping experience, improve site performance and to deliver personalised advertising across our marketing channels. Manage your settings in 'Set My Preferences' or learn more on ourPrivacy and Cookie Policy Set My Preferences Allow All","[""Preference center container not found after click.""]",
https://www.elverys.ie/,2025-06-22T16:02:25.791325,Partial (Interaction Failed),N/A,TRUE,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,"Cookie Consent We use cookies to provide visitors with the best possible experience on our website. These include site navigation, analytics, functionality, and targeting cookies which may be used in our marketing efforts. By clicking ""Accept All Cookies,"" you agree to the use of cookies and the processing of your personal data by us and selected third-party partners for ad personalisation. Click the button to agree to the use of cookies or click 'Cookie Settings' to manage your preferences.View our Cookies Policy Reject All Accept All Cookies Cookie Settings","[""No suitable settings/preferences button found after scoring.""]",
https://www.lifestylesports.com/ie/,2025-06-22T16:02:40.144277,Partial (Interaction Failed),N/A,TRUE,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,"We use cookies to give you the best experience on LifeStyleSports.com, measure how the site is used, give you a personalised shopping experience and personalise the Life Style Sports adverts you see on other websites.Cookie Policy MANAGE COOKIES YES, THAT’S OK","[""No suitable settings/preferences button found after scoring.""]",
https://www.musgrave.ie/,2025-06-22T16:02:50.014421,Partial (Interaction Failed),N/A,TRUE,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,"Musgrave Value Your Privacy We use cookies and similar technologies to help our websites and apps work properly and to personalise your experience. We and our partners may use information about your devices, your online interactions and you, to provide, analyse and improve our services. This may include personalising content or advertising for you. Click “Accept All” below to consent to the use of all of this technology and any associated processing of your personal data for these purposes. Click “Cookie Settings” to select which cookies to consent to. You can change your mind and change your consent choices at any time by clicking “Cookie Settings” or by returning to this site. See our Cookie Policy for more informationCookie Policy Reject All Cookies Accept All Cookies Cookies Settings","[""No suitable settings/preferences button found after scoring.""]",
https://www.carphonewarehouse.ie/,2025-06-22T16:03:00.587078,Failed,N/A,FALSE,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,,"[""WebDriverException: Message: unknown error: net::ERR_CONNECTION_TIMED_OUT\n  (Session info: chrome=137.0.7151.104)\nStackt""]",
https://www.currys.ie/,2025-06-22T16:04:25.075967,Pending,N/A,TRUE,FALSE,FALSE,TRUE,Customise,TRUE,0,0,0,[],0,"Personalise your shopping experience We use cookies - these small but mighty files allow us to deliver a functional and helpful experience, tailored specifically to you. Some cookies are used for ads personalisation. If you prefer to reject cookies, or manage which ones are used, that's cool too. Disabling cookies means your experience on our site will be limited to required functionality only.View our cookies policyView our privacy policy Accept Cookies Allow required cookies only Customise","[""Preference center container not found after click.""]",
https://www.harveynorman.ie/,2025-06-22T16:05:27.444353,Partial (Interaction Failed),N/A,TRUE,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,"Here at Harvey Norman we use cookies to provide you with the best possible experience on our website. By clicking ""Accept All Cookies"", you agree to the storing of cookies on your device to enhance site navigation, analyze site usage, and assist in our marketing efforts. Privacy & Cookie Policy Cookies Settings Reject All Accept All Cookies","[""No suitable settings/preferences button found after scoring.""]",
https://www.donegalcoco.ie/,2025-06-22T16:05:39.849653,Failed,N/A,FALSE,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,,['Consent banner not found.'],
https://www.corkcity.ie/,2025-06-22T16:06:10.114204,Pending,N/A,TRUE,FALSE,FALSE,TRUE,Show details,TRUE,0,0,0,[],0,"This website uses cookies These cookies are used for; statistical purposes, to help us analyse our web traffic, and to facilitate third-party content. We encourage you to learn more about cookies we use by visiting our cookies information page, accessed from the footer of this website. Consent Selection Necessary Preferences Statistics Marketing Show details             Allow all Allow selection Deny

--- PREFERENCE CENTER TEXT ---
Preferences 0 Preference cookies enable a website to remember information that changes the way the website behaves or looks, like your preferred language or the region that you are in. Statistics 6 Statistic cookies help website owners to understand how visitors interact with websites by collecting and reporting information anonymously. Marketing 40 Marketing cookies are used to track visitors across websites. The intention is to display ads that are relevant and engaging for the individual user and thereby more valuable for publishers and third party advertisers. Unclassified 6 Unclassified cookies are cookies that we are in the process of classifying, together with the providers of individual cookies. Cookie declaration last updated on 27/05/2025 by Cookiebot           Deny Allow selection Allow all","[""No purpose containers found in preference center HTML.""]",
https://www.welfare.ie/,2025-06-22T16:06:54.093587,Partial (Interaction Failed),N/A,TRUE,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,A notice about cookies This website uses cookies to collect information about how you use this site. This information is used to make the website work as well as possible. More details available in our cookie and privacy policies. Accept all cookies Necessary cookies only Manage cookies,"[""No suitable settings/preferences button found after scoring.""]",
https://www.spunout.ie/,2025-06-22T16:07:09.175514,Failed,N/A,FALSE,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,,['Consent banner not found.'],
