url,timestamp,status,initial_banner_found,preference_center_accessed,total_purposes_count,pre_ticked_non_essential_count,strictly_necessary_count,purposes_json,legal_text_summary,error_log,settings_button_present,settings_button_text
https://www.thejournal.ie/,2025-06-22T16:46:26.940107,Success,TRUE,TRUE,35,0,7,"[{""title"": ""Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Social Media Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Targeting Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""137 partners can use this purpose"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""178 partners can use this purpose"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""60 partners can use this special feature"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""30 partners can use this special feature"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""114 partners can use this special purpose"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""116 partners can use this special purpose"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""85 partners can use this feature"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""62 partners can use this feature"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""108 partners can use this feature"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""92 partners can use this special purpose"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Custom Vendors"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Store and/or access information on a device"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Use limited data to select advertising"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Create profiles for personalised advertising"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Use profiles to select personalised advertising"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Create profiles to personalise content"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Use profiles to select personalised content"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Measure advertising performance"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Measure content performance"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Understand audiences through statistics or combinations of data from different sources"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Develop and improve services"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Use limited data to select content"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Use precise geolocation data"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Actively scan device characteristics for identification"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Ensure security, prevent and detect fraud, and fix errors"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Deliver and present advertising and content"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Match and combine data from other data sources"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Link different devices"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Identify devices based on information transmitted automatically"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Save and communicate privacy choices"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]","Your Cookies. Your Choice. Cookies help provide our news service while also enabling the advertising needed to fund this work. We categorise cookies as Necessary, Performance (used to analyse the site performance) and Targeting (used to target advertising which helps us keep this service free). We and our 198 partners store and access personal data, like browsing data or unique identifiers, on your device. Selecting Accept All enables tracking technologies to support the purposes shown under we and our partners process data to provide. If trackers are disabled, some content and ads you see may not be as relevant to you. You can resurface this menu to change your choices or withdraw consent at any time by clicking the Cookie Preferences link on the bottom of the webpage . Your choices will have effect within our Website. For more details, refer to our Privacy Policy. We and our vendors process data for the following purposes: Use precise geolocation data. Actively scan device characteristics for identification. Store and/or access information on a device. Personalised advertising and content, advertising and content measurement, audience research and services development. List of Vendors Accept All Cookies Settings

--- PREFERENCE CENTER TEXT ---
Your Cookies. Your Choice. Cookies help provide our news service while also enabling the advertising needed to fund this work. We categorise cookies as Necessary, Performance (used to analyse the site performance) and Targeting (used to target advertising which helps us keep this service free). We and our 198 partners store and access personal data, like browsing data or unique identifiers, on your device. Selecting Accept All enables tracking technologies to support the purposes shown under we and our partners process data to provide. If trackers are disabled, some content and ads you see may not be as relevant to you. You can resurface this menu to change your choices or withdraw consent at any time by clicking the Cookie Preferences link on the bottom of the webpage . Your choices will have effect within our Website. For more details, refer to our Privacy Policy. We and our vendors process data for the following purposes: Use precise geolocation data. Actively scan device characteristics for identification. Store and/or access information on a device. Personalised advertising and content, advertising and content measurement, audience research and services development. List of Vendors Accept All Cookies Settings",[],TRUE,List of Vendors
https://www.rsvplive.ie/,2025-06-22T16:46:39.742376,Partial (No purposes parsed from preference center),TRUE,TRUE,0,0,0,[],"We value your privacy We and our partners store and/or access information on a device, such as cookies and process personal data, such as unique identifiers and standard information sent by a device for personalised advertising and content, advertising and content measurement, audience research and services development.With your permission we and our partners may use precise geolocation data and identification through device scanning. You may click to consent to our and our 1495 partners’ processing as described above. Alternatively you may click to refuse to consent or access more detailed information and change your preferences before consenting. Please note that some processing of your personal data may not require your consent, but you have a right to object to such processing.Your preferences will apply to this website only and will be stored in IABGPP_HDR_GppString cookie for 13 months. You can change your preferences or withdraw your consent at any time by returning to this site and clicking the ""Privacy"" button at the bottom of the webpage. MORE OPTIONS AGREE

--- PREFERENCE CENTER TEXT ---
We value your privacy We and our partners store and/or access information on a device, such as cookies and process personal data, such as unique identifiers and standard information sent by a device for personalised advertising and content, advertising and content measurement, audience research and services development. With your permission we and our partners may use precise geolocation data and identification through device scanning. You may click to consent to our and our 1495 partners’ processing as described above. Alternatively you may click to refuse to consent or access more detailed information and change your preferences before consenting. Please note that some processing of your personal data may not require your consent, but you have a right to object to such processing. Your preferences will apply to this website only and will be stored in IABGPP_HDR_GppString cookie for 13 months. You can change your preferences or withdraw your consent at any time by returning to this site and clicking the ""Privacy"" button at the bottom of the webpage. REJECT ALL ACCEPT ALL Purposes (836 partners) Store and/or access information on a device (728 partners) OFF Use limited data to select advertising (626 partners) OFF Create profiles for personalised advertising (546 partners) OFF Use profiles to select personalised advertising (545 partners) OFF Create profiles to personalise content (245 partners) OFF Use profiles to select personalised content (221 partners) OFF Measure advertising performance (688 partners) OFF Measure content performance (339 partners) OFF Understand audiences through statistics or combinations of data from different sources (462 partners) OFF Develop and improve services (502 partners) OFF Use limited data to select content (145 partners) OFF Special Purposes (654 partners) Special Features (342 partners) Features (632 partners) Additional Links PARTNERS LEGITIMATE INTEREST SAVE & EXIT","[""Final parse found 0 purpose items.""]",TRUE,MORE OPTIONS
https://www.eir.ie/,2025-06-22T16:46:57.674096,Success,TRUE,TRUE,1,0,0,"[{""title"": ""checkbox label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]","eir uses cookies for functionality, performance and marketing purposes. By clicking “Accept All”, you agree to the storing of cookies on your device to enhance your on-site experience and assist in our marketing efforts. We also use cookies to analyse aggregated site usage, which is retained only by eir. To find out more or to opt out of our analytics cookies, visit our Privacy Policy Cookies Settings Reject All Accept All

--- PREFERENCE CENTER TEXT ---
eir uses cookies for functionality, performance and marketing purposes. By clicking “Accept All”, you agree to the storing of cookies on your device to enhance your on-site experience and assist in our marketing efforts. We also use cookies to analyse aggregated site usage, which is retained only by eir. To find out more or to opt out of our analytics cookies, visit our Privacy Policy Cookies Settings Reject All Accept All",[],TRUE,Privacy Policy
https://www.aerlingus.com/,2025-06-22T16:47:13.841576,Success,TRUE,TRUE,6,0,1,"[{""title"": ""Strictly Necessary"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""First Party Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Targeting Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""checkbox label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]","By clicking “Accept All Cookies”, you agree to the storing of cookies on your device which allows us to collect and use data to enhance your browsing experience, analyse traffic, and assist in our marketing efforts. We may also share data with our advertising and social media partners enabling more targeted and personalised advertising.  For more information see privacy statement and cookie policy. Manage Cookies Accept all Cookies

--- PREFERENCE CENTER TEXT ---
By clicking “Accept All Cookies”, you agree to the storing of cookies on your device which allows us to collect and use data to enhance your browsing experience, analyse traffic, and assist in our marketing efforts. We may also share data with our advertising and social media partners enabling more targeted and personalised advertising.  For more information see privacy statement and cookie policy. Manage Cookies Accept all Cookies",[],TRUE,privacy statement
https://www.ryanair.com/ie/en,2025-06-22T16:47:22.350698,Pending,TRUE,TRUE,0,0,0,[],"We value your privacy By clicking “Yes, I agree”, you agree to Ryanair using cookies to improve your browsing experience, to personalise content, to provide social media features and to analyse our traffic. We may also share information with our advertising, analytics and social media partners for their own purposes. You can manage your cookie settings by clicking the “View Cookie Settings” button. For more information on how we process your personal data, please review our Cookie Policy or Privacy Policy. View cookie settings No, thanks Yes, I agree","[""Preference extraction failed: TimeoutException""]",TRUE,Privacy Policy
https://www.buseireann.ie/,2025-06-22T16:47:50.577038,Success,TRUE,TRUE,4,0,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Targeting Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]","Cookie Consent By clicking “Accept All Cookies”, you agree to the storing of cookies on your device to enhance site navigation, analyze site usage, and assist in our marketing efforts. More Information Cookies Settings Reject All Accept All Cookies

--- PREFERENCE CENTER TEXT ---
Cookie Consent By clicking “Accept All Cookies”, you agree to the storing of cookies on your device to enhance site navigation, analyze site usage, and assist in our marketing efforts. More Information Cookies Settings Reject All Accept All Cookies",[],TRUE,More Information
https://www.irishrail.ie/,2025-06-22T16:47:58.817842,Failed,FALSE,FALSE,0,0,0,[],,['Consent banner not found.'],,
https://www.dublinbus.ie/,2025-06-22T16:48:27.382804,Partial (No purposes parsed from preference center),TRUE,TRUE,0,0,0,[],"This website uses cookies We use cookies to personalise content and ads, to provide social media features and to analyse our traffic. We also share information about your use of our site with our social media, advertising and analytics partners who may combine it with other information that you’ve provided to them or that they’ve collected from your use of their services. Show details           Allow all cookies Use necessary cookies only

--- PREFERENCE CENTER TEXT ---
Preferences 0 Preference cookies enable a website to remember information that changes the way the website behaves or looks, like your preferred language or the region that you are in. Statistics 5 Statistic cookies help website owners to understand how visitors interact with websites by collecting and reporting information anonymously. Marketing 19 Marketing cookies are used to track visitors across websites. The intention is to display ads that are relevant and engaging for the individual user and thereby more valuable for publishers and third party advertisers. Unclassified 0 Unclassified cookies are cookies that we are in the process of classifying, together with the providers of individual cookies. Cookie declaration last updated on 27/05/2025 by Cookiebot           Use necessary cookies only Allow all cookies","[""Final parse found 0 purpose items.""]",TRUE,Show details
https://www.luas.ie/,2025-06-22T16:48:42.975381,Partial (No purposes parsed from preference center),TRUE,TRUE,0,0,0,[],"We use cookies on this site to enable the site to function and to analyse your visit. We have embedded a Power BI dashboard and a Rezoomo jobs list on the website and as a result, both vendors set certain cookies. You can Accept All, Reject All or Manage your cookie preferences. You will find further information on specific cookies set here.Cookie Information Manage preferences Reject All Accept All Cookies

--- PREFERENCE CENTER TEXT ---
We use cookies on this site to enable the site to function and to analyse your visit. We have embedded a Power BI dashboard and a Rezoomo jobs list on the website and as a result, both vendors set certain cookies. You can Accept All, Reject All or Manage your cookie preferences. You will find further information on specific cookies set here.Cookie Information Manage preferences Reject All Accept All Cookies","[""Final parse found 0 purpose items.""]",TRUE,Manage preferences
https://www.revenue.ie/,2025-06-22T16:48:53.120610,Failed,FALSE,FALSE,0,0,0,[],,['Consent banner not found.'],,
https://www.gov.ie/,2025-06-22T16:49:18.863703,Partial (Interaction Failed),TRUE,FALSE,0,0,0,[],A notice about cookies This website uses cookies to collect information about how you use this site. This information is used to make the website work as well as possible. More details available in our cookie and privacy policies. Accept all cookies Necessary cookies only Manage cookies,"[""No suitable settings/preferences button found after scoring.""]",,
https://www.citizensinformation.ie/,2025-06-22T16:49:33.573752,Failed,FALSE,FALSE,0,0,0,[],,['Consent banner not found.'],,
https://www.hse.ie/,2025-06-22T16:49:59.709255,Success,TRUE,TRUE,4,0,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Analytical Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""YouTube Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]","We use strictly necessary cookies to make our site work. We would also like to set optional cookies (analytical, functional and YouTube) to enhance and improve our service. You can opt-out of these cookies. By clicking “Accept All Cookies” you can agree to the use of all cookies. Cookie Statement and Privacy Statement Necessary Cookies Only Accept All Cookies Manage Cookies

--- PREFERENCE CENTER TEXT ---
We use strictly necessary cookies to make our site work. We would also like to set optional cookies (analytical, functional and YouTube) to enhance and improve our service. You can opt-out of these cookies. By clicking “Accept All Cookies” you can agree to the use of all cookies. Cookie Statement and Privacy Statement Necessary Cookies Only Accept All Cookies Manage Cookies",[],TRUE,Privacy Statement
https://www.bonkers.ie/,2025-06-22T16:50:08.910262,Partial (Interaction Failed),TRUE,FALSE,0,0,0,[],,"[""No suitable settings/preferences button found after scoring.""]",,
https://www.bordgaisenergy.ie/,2025-06-22T16:50:32.701967,Success,TRUE,TRUE,5,1,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""First Party Analytical Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": true}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Targeting Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""checkbox label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]","By clicking “Accept All Cookies”, you agree to the storing of cookies on your device to enhance site navigation, personalise content, analyse site usage, provide social media features and assist in our marketing efforts. You can change your cookie preferences to enable or disable any of the functions mentioned by clicking ""Manage My Preferences"" or learn more in our Cookie Notice. Cookie Notice Manage My Preferences Accept All Cookies

--- PREFERENCE CENTER TEXT ---
By clicking “Accept All Cookies”, you agree to the storing of cookies on your device to enhance site navigation, personalise content, analyse site usage, provide social media features and assist in our marketing efforts. You can change your cookie preferences to enable or disable any of the functions mentioned by clicking ""Manage My Preferences"" or learn more in our Cookie Notice. Cookie Notice Manage My Preferences Accept All Cookies",[],TRUE,Manage My Preferences
https://www.electricireland.ie/,2025-06-22T16:50:43.298904,Partial (Interaction Failed),TRUE,FALSE,0,0,0,[],"Our website uses cookies and other similar technologies which are strictly necessary for it to function. These are enabled by default and cannot be disabled. We would also like to use additional cookies to analyse how you use our website, and to deliver personalised content and advertising. You can enable these additional cookies by selecting “Accept All” or enable specific cookie categories under “Cookie Settings”. You can adjust your cookie preferences at any time via “Cookie Settings” linked below within our website’s footer. Cookie Settings Accept All","[""No suitable settings/preferences button found after scoring.""]",,
https://www.bankofireland.com/,2025-06-22T16:50:50.201466,Partial (Interaction Failed),TRUE,FALSE,0,0,0,[],"Bank of Ireland Cookie Notice Some cookies that we use are necessary for our websites and apps to operate, while others improve performance and functionality. We (and our advertising partners) also use advertising cookies, so that we can show you advertising you may be interested in. Tap Accept All Cookies if you agree to these. Tap Manage Cookie Settings to choose the types of cookies you’re happy to allow. You can change your cookie settings at any time and find more information in our cookies policy. Manage Cookie Settings Necessary only Accept All Cookies","[""No suitable settings/preferences button found after scoring.""]",,
https://www.aib.ie/,2025-06-22T16:50:58.631925,Success,TRUE,TRUE,1,0,0,"[{""title"": ""checkbox label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]","This website uses cookies We use cookies to personalise this website and our ads for you. We also use them to improve how the site functions and to share with our partners how the site is used. We only do this with your consent. You can choose to “Allow all” cookies or accept only some with “Adjust my preferences”. You can reject all non-essential cookies by choosing to “Accept only necessary” cookies. Disabling some cookies may change what you see on the site, how it works and the services we offer you. To find out more, see ourCookie Policy Adjust my preferences Accept only necessary Allow all

--- PREFERENCE CENTER TEXT ---
This website uses cookies We use cookies to personalise this website and our ads for you. We also use them to improve how the site functions and to share with our partners how the site is used. We only do this with your consent. You can choose to “Allow all” cookies or accept only some with “Adjust my preferences”. You can reject all non-essential cookies by choosing to “Accept only necessary” cookies. Disabling some cookies may change what you see on the site, how it works and the services we offer you. To find out more, see ourCookie Policy Adjust my preferences Accept only necessary Allow all",[],TRUE,Adjust my preferences
https://www.permanenttsb.ie/,2025-06-22T16:51:09.896300,Pending,TRUE,TRUE,0,0,0,[],"ptsb Cookies We use cookies to make our websites work, enhance your browsing experience and provide advertising we believe might be of interest to you. We categorise cookies as Necessary, Functional, Performance Analytics (used to analyse site performance) and Marketing (used to tailor advertising to your needs). You can select “Accept All” to agree to all of these cookies, or only opt in to what you are happy to accept using “Manage Preferences”. You can change your cookie settings at any time and learn more about how we use cookies in our Cookie Notice Manage Preferences Reject All Accept All","[""Preference extraction failed: TimeoutException""]",TRUE,Manage Preferences
https://www.ulsterbank.ie/,2025-06-22T16:51:32.271933,Pending,TRUE,TRUE,0,0,0,[],"We care about your privacy We use cookies to ensure our website works properly. To help us improve our service, we collect data to understand how people use our site. By allowing all cookies, we can enhance your experience even further. This means helping you find information more quickly and tailoring content or marketing to your needs. Select “Allow All Cookies” to agree or “Manage Preferences” to manage cookie settings. You can find out more by viewing our Cookie Policy. Allow All Cookies Manage Preferences","[""Preference extraction failed: TimeoutException""]",TRUE,Manage Preferences
https://www.creditunion.ie/,2025-06-22T16:51:50.130442,Pending,TRUE,TRUE,0,0,0,[],"This website uses cookies We use cookies to ensure our website works correctly for you. They help us to understand when and how the website is used, as well as enabling us to work with our service providers to show advertising that we believe will be relevant to you. By clicking Accept all Cookies you agree to the use of all cookies. You can manage your cookie settings by clicking Manage Settings. To find out more about how we use cookies please read our Cookie Policy. Manage Settings Reject All Accept All","[""Preference extraction failed: TimeoutException""]",TRUE,Manage Settings
https://www.dcu.ie/,2025-06-22T16:52:07.992237,Partial (No purposes parsed from preference center),TRUE,TRUE,0,0,0,[],"This website uses cookies Dublin City University use cookies to personalise content and ads, to provide social media features and to analyse our traffic. We also share information about your use of our site with our social media, advertising and analytics partners who may combine it with other information that you’ve provided to them or that they’ve collected from your use of their services. Consent Selection Necessary Preferences Statistics Marketing Show details                            Allow all cookies Allow selection Use necessary cookies only

--- PREFERENCE CENTER TEXT ---
Consent Details About Necessary 47 Necessary cookies help make a website usable by enabling basic functions like page navigation and access to secure areas of the website. The website cannot function properly without these cookies.                Preferences 10 Preference cookies enable a website to remember information that changes the way the website behaves or looks, like your preferred language or the region that you are in. Statistics 30 Statistic cookies help website owners to understand how visitors interact with websites by collecting and reporting information anonymously.   Marketing 57 Marketing cookies are used to track visitors across websites. The intention is to display ads that are relevant and engaging for the individual user and thereby more valuable for publishers and third party advertisers. Unclassified 75 Unclassified cookies are cookies that we are in the process of classifying, together with the providers of individual cookies. Cookie declaration last updated on 13/06/2025 by Cookiebot           Use necessary cookies only Allow selection Allow all cookies","[""Final parse found 0 purpose items.""]",TRUE,Show details
https://www.tcd.ie/,2025-06-22T16:52:28.627412,Partial (Interaction Failed),TRUE,FALSE,0,0,0,[],"Trinity College Dublin uses cookies to enable our website to operate, improve your browsing experience and provide personalised advertising which we believe may be of interest to you. By clicking “Accept All Cookies” you consent to the use of all cookies including social media and advertising cookies. You can choose to not accept certain cookies however this may impact on your browsing experience. Select “Cookies Settings” to find out more and customise your preferences. For further information please see our Cookie Policy Cookies Settings Accept All Cookies","[""No suitable settings/preferences button found after scoring.""]",,
https://www.ucc.ie/,2025-06-22T16:52:37.019192,Partial (Interaction Failed),TRUE,FALSE,0,0,0,[],"About Cookies We use necessary cookies to make our site work. We’d also like to set other cookies to help us improve the browsing experience and assist in our marketing efforts. These will be set only if you accept. You can control the categories of cookies enabled by selecting the options within this banner. You can also get more information, and modify your cookie preferences at any time by clicking on the cookie settings button, within our Cookie Policy Cookies Settings Reject All Cookies Accept All Cookies","[""No suitable settings/preferences button found after scoring.""]",,
https://www.nuigalway.ie/,2025-06-22T16:52:46.143034,Pending,TRUE,TRUE,0,0,0,[],"Manage Cookies Allow University of Galway to use Cookies for: Functionality:    Your preferences:    Analytics:    Ads:  ALLOW ALL ALLOW NONE ALLOW SELECTED Some features need cookies to work properly. Cookies also let us (a) remember your preferences, (b) collect anonymous usage statistics, and (c) see how well our online ads are working. No personal data is stored on these cookies but, under EU law, we still need to ask you this every 6 months. To learn more about our use of cookies, view our Privacy Policy.","[""Preference extraction failed: TimeoutException""]",TRUE,Privacy Policy
https://www.ul.ie/,2025-06-22T16:53:15.712796,Partial (No purposes parsed from preference center),TRUE,TRUE,0,0,0,[],"This website uses cookies Cookies are small text files that we save on your device when you use our website. The law states that we can only store cookies on your device if they are strictly necessary for the operation of the website. For all other types of cookies, we need your permission. For further information, please see our Cookie Statement. Consent Selection Necessary Preferences Statistics Marketing Show details                Allow all cookies Allow selection Use necessary cookies only

--- PREFERENCE CENTER TEXT ---
Consent Details About Necessary 37 Necessary cookies help make a website usable by enabling basic functions like page navigation and access to secure areas of the website. The website cannot function properly without these cookies.          Preferences 5 Preference cookies enable a website to remember information that changes the way the website behaves or looks, like your preferred language or the region that you are in. Statistics 14 Statistic cookies help website owners to understand how visitors interact with websites by collecting and reporting information anonymously. Marketing 51 Marketing cookies are used to track visitors across websites. The intention is to display ads that are relevant and engaging for the individual user and thereby more valuable for publishers and third party advertisers.     Unclassified 5 Unclassified cookies are cookies that we are in the process of classifying, together with the providers of individual cookies. Cross-domain consent4 Your consent applies to the following domains: Cookie declaration last updated on 07/06/2025 by Cookiebot   Use necessary cookies only Allow selection Allow all cookies","[""Final parse found 0 purpose items.""]",TRUE,Show details
https://www.maynoothuniversity.ie/,2025-06-22T16:53:32.004952,Partial (No purposes parsed from preference center),TRUE,TRUE,0,0,0,[],"This website uses cookies We use cookies on this website for various reasons to enhance the user expereience and analyse content and behaviour on our site. We use this data to help us get you to the information you want quickly improve our user journeys. For information on Data Protection and Privacy and how your personal data will be processed if you engage with Maynooth University, please visit the Data Protection Office website. For Maynooth University’s Website Privacy Policy, please click here. For information on Maynooth University’s use of Cookies, please read the Cookie Declaration. Consent Selection Necessary Preferences Statistics Marketing Show details                                           Allow all cookies Allow selection Reject

--- PREFERENCE CENTER TEXT ---
Consent Details About Necessary 57 Necessary cookies help make a website usable by enabling basic functions like page navigation and access to secure areas of the website. The website cannot function properly without these cookies.                   Preferences 28 Preference cookies enable a website to remember information that changes the way the website behaves or looks, like your preferred language or the region that you are in. Statistics 44 Statistic cookies help website owners to understand how visitors interact with websites by collecting and reporting information anonymously. Marketing 152 Marketing cookies are used to track visitors across websites. The intention is to display ads that are relevant and engaging for the individual user and thereby more valuable for publishers and third party advertisers.           Unclassified 90 Unclassified cookies are cookies that we are in the process of classifying, together with the providers of individual cookies.   Cross-domain consent7 Your consent applies to the following domains: Cookie declaration last updated on 28/05/2025 by Cookiebot             Reject Allow selection Allow all cookies","[""Final parse found 0 purpose items.""]",TRUE,Show details
https://www.tudublin.ie/,2025-06-22T16:53:51.061949,Partial (Interaction Failed),TRUE,FALSE,0,0,0,[],"TU Dublin Cookie Consent By clicking “Allow All”, you agree to the storing of cookies on your device to enhance site navigation, analyse site usage, and assist in our marketing efforts.Cookie Notice Cookies Settings Allow All","[""No suitable settings/preferences button found after scoring.""]",,
https://www.supervalu.ie/,2025-06-22T16:53:58.401834,Partial (Interaction Failed),TRUE,FALSE,0,0,0,[],"Musgrave Value Your Privacy We use cookies and similar technologies to help our websites and apps work properly and to personalise your experience. We and our partners may use information about your devices, your online interactions and you, to provide, analyse and improve our services. This may include personalising content or advertising for you. Click “Accept All” below to consent to the use of all of this technology and any associated processing of your personal data for these purposes. Click “Cookie Settings” to select which cookies to consent to. You can change your mind and change your consent choices at any time by clicking “Cookie Settings” or by returning to this site. See our Cookie Policy for more informationCookie Policy Cookies Settings Reject All Cookies Accept All Cookies","[""No suitable settings/preferences button found after scoring.""]",,
https://www.tesco.ie/,2025-06-22T16:54:04.854600,Partial (Interaction Failed),TRUE,FALSE,0,0,0,[],We use cookies to improve your experience on our website. Please let us know your preferences. Want to know more? Check out our cookies policy. Manage cookies. Accept all cookies Reject all cookies,"[""No suitable settings/preferences button found after scoring.""]",,
https://www.lidl.ie/,2025-06-22T16:54:22.727719,Success,TRUE,TRUE,4,0,1,"[{""title"": ""Necessary"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Preferences"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Statistics"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Marketing"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]","Before you continue: personal data processing We use cookies on our websites to provide you with the best possible experience. This includes data processing that helps our websites run smoothly, as well as other techniques which ensure the content you are seeing is relevant to you. We may transfer your personal data to third party companies outside the UK, but only under strict contract and with adequate safeguards in place for the protection of your data. You can either click 'Accept' to accept all cookies, or select in 'Customise' which cookies you would like to allow. By selecting 'Reject' you only allow the use of technically necessary cookies. Further information including your right to withdraw consent at any time, can be found in our privacy policy. Our general legal information can be found here. REJECT ACCEPT CUSTOMISE

--- PREFERENCE CENTER TEXT ---
Before you continue: personal data processing We use cookies on our websites to provide you with the best possible experience. This includes data processing that helps our websites run smoothly, as well as other techniques which ensure the content you are seeing is relevant to you. We may transfer your personal data to third party companies outside the UK, but only under strict contract and with adequate safeguards in place for the protection of your data. You can either click 'Accept' to accept all cookies, or select in 'Customise' which cookies you would like to allow. By selecting 'Reject' you only allow the use of technically necessary cookies. Further information including your right to withdraw consent at any time, can be found in our privacy policy. Our general legal information can be found here. REJECT ACCEPT CUSTOMISE",[],TRUE,CUSTOMISE
