url,timestamp,status,accept_all_present,reject_all_present,settings_button_present,settings_button_text,preference_center_accessed,total_purposes_count,pre_ticked_non_essential_count,strictly_necessary_count,purposes_json,vendor_count,legal_text_summary,error_log
https://www.tudublin.ie/,2025-06-16T18:40:32.690451,Partial (Interaction Failed),FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,"By clicking “Allow All”, you agree to the storing of cookies on your device to enhance site navigation, analyse site usage, and assist in our marketing efforts.Cookie Notice",['No button with positive settings keywords found.']
https://www.supervalu.ie/,2025-06-16T18:40:41.162923,Partial (Interaction Failed),TRUE,TRUE,FALSE,,FALSE,0,0,0,[],0,"We use cookies and similar technologies to help our websites and apps work properly and to personalise your experience. We and our partners may use information about your devices, your online interactions and you, to provide, analyse and improve our services. This may include personalising content or advertising for you. Click “Accept All” below to consent to the use of all of this technology and any associated processing of your personal data for these purposes. Click “Cookie Settings” to select which cookies to consent to. You can change your mind and change your consent choices at any time by clicking “Cookie Settings” or by returning to this site. See our Cookie Policy for more informationCookie Policy",['No button with positive settings keywords found.']
https://www.tesco.ie/,2025-06-16T18:40:53.091703,Failed,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,,['Analysis failed: TimeoutException']
https://www.lidl.ie/,2025-06-16T18:41:10.068858,Success,TRUE,TRUE,TRUE,CUSTOMISE,TRUE,4,0,0,"[{""title"": ""Necessary"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Preferences"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Statistics"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Marketing"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0,"We use cookies on our websites to provide you with the best possible experience. This includes data processing that helps our websites run smoothly, as well as other techniques which ensure the content you are seeing is relevant to you. We may transfer your personal data to third party companies outside the UK, but only under strict contract and with adequate safeguards in place for the protection of your data. You can either click 'Accept' to accept all cookies, or select in 'Customise' which cookies you would like to allow. By selecting 'Reject' you only allow the use of technically necessary cookies. Further information including your right to withdraw consent at any time, can be found in our privacy policy. Our general legal information can be found here.",[]
https://www.aldi.ie/,2025-06-16T18:41:37.225134,Partial (Interaction Failed),TRUE,TRUE,FALSE,,FALSE,0,0,0,[],0,"By clicking “Accept All”, you agree to the storing of cookies on your device to enhance site navigation, analyse site usage, and assist in our marketing efforts. By clicking “Reject All” only Strictly Necessary cookies will be used.
Cookie Policy",['No button with positive settings keywords found.']
https://www.dunnesstores.com/,2025-06-16T18:41:43.413732,Partial (Interaction Failed),TRUE,FALSE,FALSE,,FALSE,0,0,0,[],0,"By clicking “Accept All Cookies”, you agree to the storing of cookies on your device to enhance site navigation, analyse site usage, and assist in our marketing efforts.Cookie Policy",['No button with positive settings keywords found.']
https://www.brownthomas.com/,2025-06-16T18:41:52.477937,Success,FALSE,FALSE,TRUE,Set My Preferences,TRUE,19,0,1,"[{""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Targeting Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0,"We use cookies to enhance your shopping experience, improve site performance and to deliver personalised advertising across our marketing channels. Manage your settings in 'Set My Preferences' or learn more on ourPrivacy and Cookie Policy",[]
https://www.arnotts.ie/,2025-06-16T18:42:13.754133,Success,FALSE,FALSE,TRUE,Set My Preferences,TRUE,19,0,1,"[{""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Targeting Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0,"We use cookies to enhance your shopping experience, improve site performance and to deliver personalised advertising across our marketing channels. Manage your settings in 'Set My Preferences' or learn more on ourPrivacy and Cookie Policy",[]
https://www.elverys.ie/,2025-06-16T18:42:32.203445,Partial (Interaction Failed),TRUE,TRUE,FALSE,,FALSE,0,0,0,[],0,"We use cookies to provide visitors with the best possible experience on our website. These include site navigation, analytics, functionality, and targeting cookies which may be used in our marketing efforts. By clicking ""Accept All Cookies,"" you agree to the use of cookies and the processing of your personal data by us and selected third-party partners for ad personalisation. Click the button to agree to the use of cookies or click 'Cookie Settings' to manage your preferences.View our Cookies Policy",['No button with positive settings keywords found.']
https://www.lifestylesports.com/ie/,2025-06-16T18:44:24.882541,Partial (Interaction Failed),FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,"We use cookies to give you the best experience on LifeStyleSports.com, measure how the site is used, give you a personalised shopping experience and personalise the Life Style Sports adverts you see on other websites.Cookie Policy",['No button with positive settings keywords found.']
https://www.musgrave.ie/,2025-06-16T18:44:33.570882,Partial (Interaction Failed),TRUE,TRUE,FALSE,,FALSE,0,0,0,[],0,"We use cookies and similar technologies to help our websites and apps work properly and to personalise your experience. We and our partners may use information about your devices, your online interactions and you, to provide, analyse and improve our services. This may include personalising content or advertising for you. Click “Accept All” below to consent to the use of all of this technology and any associated processing of your personal data for these purposes. Click “Cookie Settings” to select which cookies to consent to. You can change your mind and change your consent choices at any time by clicking “Cookie Settings” or by returning to this site. See our Cookie Policy for more informationCookie Policy",['No button with positive settings keywords found.']
https://www.carphonewarehouse.ie/,2025-06-16T18:44:43.340761,Failed,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,,['Critical error: WebDriverException']
https://www.currys.ie/,2025-06-16T18:46:07.765523,Success,TRUE,FALSE,TRUE,Customise,TRUE,13,0,0,"[{""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0,"We use cookies - these small but mighty files allow us to deliver a functional and helpful experience, tailored specifically to you. Some cookies are used for ads personalisation. If you prefer to reject cookies, or manage which ones are used, that's cool too. Disabling cookies means your experience on our site will be limited to required functionality only.View our cookies policyView our privacy policy",[]
https://www.harveynorman.ie/,2025-06-16T18:46:18.523669,Partial (Interaction Failed),TRUE,TRUE,FALSE,,FALSE,0,0,0,[],0,"Here at Harvey Norman we use cookies to provide you with the best possible experience on our website. By clicking ""Accept All Cookies"", you agree to the storing of cookies on your device to enhance site navigation, analyze site usage, and assist in our marketing efforts. Privacy & Cookie Policy",['No button with positive settings keywords found.']
https://www.donegalcoco.ie/,2025-06-16T18:46:27.600880,Failed,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,,['Analysis failed: TimeoutException']
https://www.corkcity.ie/,2025-06-16T18:46:48.785736,Failed,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,,['Analysis failed: TimeoutException']
https://www.welfare.ie/,2025-06-16T18:47:10.384841,Failed,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,,['Analysis failed: TimeoutException']
https://www.spunout.ie/,2025-06-16T18:47:25.876543,Failed,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,,['Analysis failed: TimeoutException']
