url,timestamp,status,cmp_vendor,initial_banner_found,accept_all_present,reject_all_present,settings_button_present,settings_button_text,preference_center_accessed,total_purposes_count,pre_ticked_non_essential_count,strictly_necessary_count,purposes_json,compliance_score,error_log,legal_text_summary,vendor_count,data_retention_mentioned,user_rights_mentioned,legitimate_interest_present,purpose_categories,dark_pattern_score,legal_readability_score,has_granular_control,gdpr_article_13_compliance
https://eu.puma.com/ie/en/home,2025-06-22T16:38:56.244124,Success,Onetrust,TRUE,TRUE,FALSE,TRUE,cookies settings,TRUE,17,0,1,"[{""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Support"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Targeting Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Social Media Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Other analysis methods for marketing purposes (website tags)"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": null}, {""title"": ""checkbox label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Targeting Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""checkbox label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""checkbox label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Other analysis methods for marketing purposes (website tags)"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Social Media Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""checkbox label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""About PUMA"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}]",0.45999999999999996,['No substantial legal text found'],,0,FALSE,FALSE,FALSE,[],2,0,TRUE,FALSE
https://www.adobe.com/ie/,2025-06-22T16:39:16.870508,Success,Onetrust,TRUE,TRUE,FALSE,TRUE,"cookie settings
don't enable enable all",TRUE,17,1,0,"[{""title"": ""Measure performance"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Operate the site and core services"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": true}, {""title"": ""Measure performance"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Personalize advertising"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Cookie details\u200e"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Extend functionality"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Extend functionality"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Select All Vendors"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Personalize advertising"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Information storage and access"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Select All Vendors"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""All Consent Allowed"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Operate the site and core services"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Cookie details\u200e"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Vendor Search"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Cookie details\u200e"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Cookie details\u200e"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}]",0.5,['No substantial legal text found'],,0,FALSE,FALSE,FALSE,[],0,0,TRUE,FALSE
https://www2.hm.com/en_ie/index.html,2025-06-22T16:39:32.601136,Partial,Onetrust,TRUE,TRUE,FALSE,TRUE,only required cookies,TRUE,0,0,0,[],0.26,['No substantial legal text found'],,0,FALSE,FALSE,FALSE,[],2,0,FALSE,FALSE
https://www.rte.ie/,2025-06-22T16:40:16.957019,Success,Onetrust,TRUE,TRUE,FALSE,TRUE,show purposes,TRUE,38,0,1,"[{""title"": ""Create profiles to personalise content3 partners can use this purpose"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Measure advertising performance20 partners can use this purpose"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Create profiles for personalised advertising14 partners can use this purpose"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Measure advertising performance"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Create profiles for personalised advertising"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Use limited data to select advertising17 partners can use this purpose"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Develop and improve services"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""checkbox label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Measure content performance6 partners can use this purpose"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": null}, {""title"": ""Identify devices based on information transmitted automatically17 partners can use this feature"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Use precise geolocation data"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Targeting Cookies and Third-Party Embeds"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Understand audiences through statistics or combinations of data from different sources11 partners can use this purpose"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Use precise geolocation data7 partners can use this special feature"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Targeting Cookies and Third-Party Embeds"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Use profiles to select personalised content"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Link different devices13 partners can use this feature"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Match and combine data from other data sources12 partners can use this feature"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Use profiles to select personalised content3 partners can use this purpose"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Store and/or access information on a device17 partners can use this purpose"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Use profiles to select personalised advertising13 partners can use this purpose"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Measure content performance"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""checkbox label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Develop and improve services17 partners can use this purpose"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Use profiles to select personalised advertising"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Ensure security, prevent and detect fraud, and fix errors16 partners can use this special purpose"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""checkbox label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Create profiles to personalise content"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""checkbox label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Use limited data to select advertising"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Understand audiences through statistics or combinations of data from different sources"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Store and/or access information on a device"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Deliver and present advertising and content17 partners can use this special purpose"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}]",0.45999999999999996,[],Use precise geolocation data. Actively scan device characteristics for identification. Store and/or access information on a device. Develop and improve services. Measure content performance. Understand audiences through statistics or combinations of data from different sources. Use limited data to select advertising. Create profiles for personalised advertising. Use profiles to select personalised advertising. Create profiles to personalise content. Use profiles to select personalised content. Measure advertising performance. Use limited data to select content. List of Partners (vendors),0,FALSE,FALSE,FALSE,[],2,0.2751832706766919,TRUE,FALSE
https://www.did.ie/,2025-06-22T16:40:29.576141,Success,Onetrust,TRUE,TRUE,TRUE,TRUE,allow selection,TRUE,22,6,1,"[{""title"": ""Smartphones & Tech"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Statistics"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Necessary"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": true}, {""title"": ""Preferences"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Marketing"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Brands"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Marketing"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Home Appliances"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Statistics"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Do not sell or share my personal information"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Outlet"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Accessories"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""TV & Audio"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Gifts"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Search"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Laptops & Gaming"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Necessary"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Big Summer Sale"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Search language"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Necessary"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Preferences"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Small Appliances"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}]",0.54,[],"We use cookies to personalise content and ads, to provide social media features and to analyse our traffic. We also share information about your use of our site with our social media, advertising and analytics partners who may combine it with other information that you’ve provided to them or that they’ve collected from your use of their services.. Necessary cookies help make a website usable by enabling basic functions like page navigation and access to secure areas of the website. The website cannot function properly without these cookies.. Stores the user's cookie consent state for the current domain. Some of the data collected by this provider is for the purposes of personalization and measuring advertising effectiveness.",0,FALSE,FALSE,FALSE,[],3,0.33748074712643694,TRUE,FALSE
https://www.amazon.ie/,2025-06-22T16:41:47.613008,Partial (Interaction Failed),Cookiebot,TRUE,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,"['No substantial legal text found', 'No visible buttons found in banner.']",,0,FALSE,FALSE,FALSE,[],0,0,FALSE,FALSE
https://www.zalando.ie/,2025-06-22T16:42:29.484064,Partial (Interaction Failed),Didomi,TRUE,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,"['No substantial legal text found', 'No visible buttons found in banner.']",,0,FALSE,FALSE,FALSE,[],0,0,FALSE,FALSE
https://deliveroo.ie/,2025-06-22T16:43:11.269653,Success,Onetrust,TRUE,TRUE,FALSE,TRUE,customise,TRUE,12,0,1,"[{""title"": ""checkbox label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": null}, {""title"": ""Analytics Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Analytics Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""checkbox label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""checkbox label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Enter your address to find local restaurants"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Advertising Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""checkbox label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Advertising Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}]",0.45999999999999996,[],"We and our partners use cookies and similar technologies to analyse traffic, tailor and improve our content and services (like showing you great restaurants and shops we’d think you’d like), serve relevant ads and measure their effectiveness on other apps and websites. To help make ads relevant we may also share your data with advertising partners. You can accept, reject or customise our use of such cookies for these purposes, or select ‘Cookies’ in our Sites footer at any time, to choose which cookies we can use. To learn more see our Cookie Policy.",0,FALSE,FALSE,FALSE,[],2,0.4527077127659575,TRUE,FALSE
https://www.irishtimes.com/,2025-06-22T16:43:26.001991,Success,Onetrust,TRUE,TRUE,FALSE,TRUE,manage settings,TRUE,39,0,1,"[{""title"": ""Switch Label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""IAB Features"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Switch Label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""checkbox label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Personalised advertising and content, advertising and content measurement, audience research and services development"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Switch Label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Actively scan device characteristics for identification"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Store and/or access information on a device68 partners can use this purpose"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Switch Label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Use precise geolocation data"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Use precise geolocation data29 partners can use this purpose"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Actively scan device characteristics for identification11 partners can use this purpose"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": null}, {""title"": ""Switch Label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Switch Label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Switch Label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Store and/or access information on a device"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Switch Label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Switch Label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Switch Label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Targeting Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Switch Label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Switch Label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Personalised advertising and content, advertising and content measurement, audience research and services development77 partners can use this purpose"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Switch Label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""checkbox label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Social Media Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Switch Label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""checkbox label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""checkbox label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Switch Label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Switch Label"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""Targeting Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Social Media Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": null}, {""title"": ""IAB Special Purposes"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0.5,[],"Use precise geolocation data. Actively scan device characteristics for identification. Store and/or access information on a device. Personalised advertising and content, advertising and content measurement, audience research and services development. List of Partners (vendors). Certain vendors, once consent is provided by you to the storage of information on your device and/or to the access of information already stored on your device, use legitimate interest to further process your personal data.",16,FALSE,FALSE,TRUE,[],0,0.2944523809523812,TRUE,FALSE
https://www.independent.ie/,2025-06-22T16:43:43.446240,Partial (Interaction Failed),Cookiebot,TRUE,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,['No visible buttons found in banner.'],"Mediahuis (‘we’) and partners use technologies such as cookies to store and access (personal) data – online identifiers (e.g., IP address, sign-in ID), non-precise location and information about your browser, operating system, device as well as insights into your use of this domain – on your device for the following purposes:. Would you like more explanation about our use of your data? Read our privacy policy and cookie policy. More information on the use of your data by our partners you find here.",0,FALSE,FALSE,FALSE,[],0,0,FALSE,FALSE
