url,timestamp,status,cmp_vendor,initial_banner_found,accept_all_present,reject_all_present,settings_button_present,preference_center_accessed,total_purposes_count,pre_ticked_non_essential_count,strictly_necessary_count,purposes_json,error_log
https://www.dcu.ie/,2025-06-16T02:34:36.753772,Partial (No Settings Button),Cookiebot,True,True,True,False,False,0,0,0,[],['Generic: Banner found but no interactive settings path.']
https://www.tcd.ie/,2025-06-16T02:34:41.265328,Partial (No Settings Button),OneTrust,True,False,False,False,False,0,0,0,[],"['Expert Handler Failed: TimeoutException', 'Generic: Banner found but no interactive settings path.']"
https://www.ucc.ie/,2025-06-16T02:34:56.718299,Partial (No Settings Button),OneTrust,True,False,False,False,False,0,0,0,[],"['Expert Handler Failed: TimeoutException', 'Generic: Banner found but no interactive settings path.']"
https://www.nuigalway.ie/,2025-06-16T02:35:11.155061,Partial (No Settings Button),Unknown,True,True,False,False,False,0,0,0,[],['Generic: Banner found but no interactive settings path.']
https://www.ul.ie/,2025-06-16T02:35:16.087217,Partial (No Settings Button),Cookiebot,True,True,True,False,False,0,0,0,[],['Generic: Banner found but no interactive settings path.']
https://www.maynoothuniversity.ie/,2025-06-16T02:35:19.954136,Partial (No Settings Button),Cookiebot,True,True,True,False,False,0,0,0,[],['Generic: Banner found but no interactive settings path.']
https://www.tudublin.ie/,2025-06-16T02:35:24.642310,Partial (No Settings Button),OneTrust,True,False,False,False,False,0,0,0,[],"['Expert Handler Failed: TimeoutException', 'Generic: Banner found but no interactive settings path.']"
https://www.supervalu.ie/,2025-06-16T02:35:38.935717,Partial (No Settings Button),OneTrust,True,False,False,False,False,0,0,0,[],"['Expert Handler Failed: TimeoutException', 'Generic: Banner found but no interactive settings path.']"
https://www.tesco.ie/,2025-06-16T02:35:53.078543,Partial (No Settings Button),Unknown,True,False,False,False,False,0,0,0,[],['Generic: Banner found but no interactive settings path.']
https://www.lidl.ie/,2025-06-16T02:35:57.690520,Partial (No Settings Button),OneTrust,True,False,False,False,False,0,0,0,[],"['Expert Handler Failed: TimeoutException', 'Generic: Banner found but no interactive settings path.']"
https://www.aldi.ie/,2025-06-16T02:36:12.553606,Partial (No Settings Button),OneTrust,True,False,False,False,False,0,0,0,[],"['Expert Handler Failed: TimeoutException', 'Generic: Banner found but no interactive settings path.']"
https://www.dunnesstores.com/,2025-06-16T02:36:26.416243,Partial (No Settings Button),OneTrust,True,True,False,False,False,0,0,0,[],"['Expert Handler Failed: TimeoutException', 'Generic: Banner found but no interactive settings path.']"
https://www.brownthomas.com/,2025-06-16T02:36:41.415585,Partial (No Settings Button),OneTrust,True,False,False,False,False,0,0,0,[],"['Expert Handler Failed: TimeoutException', 'Generic: Banner found but no interactive settings path.']"
https://www.arnotts.ie/,2025-06-16T02:36:57.390622,Partial (No Settings Button),OneTrust,True,False,False,False,False,0,0,0,[],"['Expert Handler Failed: TimeoutException', 'Generic: Banner found but no interactive settings path.']"
https://www.elverys.ie/,2025-06-16T02:37:13.691572,Partial (No Settings Button),OneTrust,True,False,False,False,False,0,0,0,[],"['Expert Handler Failed: TimeoutException', 'Generic: Banner found but no interactive settings path.']"
https://www.lifestylesports.com/ie/,2025-06-16T02:37:30.069180,Partial (No Settings Button),OneTrust,True,False,False,False,False,0,0,0,[],"['Expert Handler Failed: TimeoutException', 'Generic: Banner found but no interactive settings path.']"
https://www.musgrave.ie/,2025-06-16T02:37:45.350889,Partial (No Settings Button),OneTrust,True,True,True,False,False,0,0,0,[],"['Expert Handler Failed: TimeoutException', 'Generic: Banner found but no interactive settings path.']"
https://www.carphonewarehouse.ie/,2025-06-16T02:38:01.723647,Failed,Unknown,False,False,False,False,False,0,0,0,[],['Critical Workflow Error: WebDriverException']
https://www.currys.ie/,2025-06-16T02:38:43.997112,Partial (No Settings Button),OneTrust,True,False,False,False,False,0,0,0,[],"['Expert Handler Failed: TimeoutException', 'Generic: Banner found but no interactive settings path.']"
https://www.harveynorman.ie/,2025-06-16T02:39:38.377327,Partial (No Settings Button),OneTrust,True,False,False,False,False,0,0,0,[],"['Expert Handler Failed: TimeoutException', 'Generic: Banner found but no interactive settings path.']"
https://www.donegalcoco.ie/,2025-06-16T02:39:54.201631,Partial (No Settings Button),Cookiebot,True,True,True,False,False,0,0,0,[],['Generic: Banner found but no interactive settings path.']
https://www.corkcity.ie/,2025-06-16T02:39:58.780252,Partial (No Settings Button),Cookiebot,True,True,True,False,False,0,0,0,[],['Generic: Banner found but no interactive settings path.']
https://www.welfare.ie/,2025-06-16T02:40:04.069674,Partial (No Purposes Found After Click),Unknown,True,True,True,True,True,0,0,0,[],"['Generic: Accessed secondary view, but could not parse purpose containers.']"
https://www.spunout.ie/,2025-06-16T02:40:10.566901,Partial (No Settings Button),Cookiebot,True,True,True,False,False,0,0,0,[],['Generic: Banner found but no interactive settings path.']
