url,timestamp,status,cmp_vendor,initial_banner_found,accept_all_present,reject_all_present,settings_button_present,preference_center_accessed,total_purposes_count,pre_ticked_non_essential_count,strictly_necessary_count,purposes_json,error_log
https://www.breakingnews.ie/,2025-06-15T20:00:15.375395,Success,Unknown,TRUE,TRUE,FALSE,TRUE,TRUE,10,0,0,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Targeting Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Social Media Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Personalised advertising and content, advertising and content measurement, audience research and services development77 partners can use this purpose"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Store and/or access information on a device68 partners can use this purpose"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Use precise geolocation data28 partners can use this purpose"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Actively scan device characteristics for identification10 partners can use this purpose"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Save and communicate privacy choices45 partners can use this purpose"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",[]
https://www.joe.ie/,2025-06-15T20:00:22.488204,Partial,Unknown,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,[],"['Accessed preference center, but could not find purpose containers.']"
https://www.her.ie/,2025-06-15T20:00:50.951641,Partial,Unknown,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,[],"['Accessed preference center, but could not find purpose containers.']"
https://www.thejournal.ie/,2025-06-15T20:01:20.816848,Success,Unknown,TRUE,TRUE,FALSE,TRUE,TRUE,14,0,7,"[{""title"": ""Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Targeting Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Store and/or access information on a device139 partners can use this purpose"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Personalised advertising and content, advertising and content measurement, audience research and services development180 partners can use this purpose"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Use precise geolocation data62 partners can use this special feature"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Actively scan device characteristics for identification32 partners can use this special feature"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Ensure security, prevent and detect fraud, and fix errors116 partners can use this special purpose"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Deliver and present advertising and content118 partners can use this special purpose"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Match and combine data from other data sources87 partners can use this feature"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Link different devices65 partners can use this feature"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Identify devices based on information transmitted automatically110 partners can use this feature"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Save and communicate privacy choices93 partners can use this special purpose"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}]",[]
https://www.rsvplive.ie/,2025-06-15T20:01:29.171831,Partial,Unknown,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,[],"['Accessed preference center, but could not find purpose containers.']"
https://www.eir.ie/,2025-06-15T20:01:57.677689,Success,Unknown,TRUE,TRUE,TRUE,TRUE,TRUE,4,0,1,"[{""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",[]
https://www.aerlingus.com/,2025-06-15T20:02:05.487539,Success,Unknown,TRUE,TRUE,FALSE,TRUE,TRUE,5,0,0,"[{""title"": ""Strictly Necessary"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""First Party Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Targeting Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",[]
https://www.ryanair.com/ie/en,2025-06-15T20:02:13.825344,Partial,Unknown,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,[],"['Accessed preference center, but could not find purpose containers.']"
https://www.buseireann.ie/,2025-06-15T20:03:11.387178,Success,Unknown,TRUE,TRUE,TRUE,TRUE,TRUE,4,0,0,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Targeting Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",[]
https://www.irishrail.ie/,2025-06-15T20:03:14.826923,Partial,Unknown,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,[],"['Initial banner found, but no settings/manage button detected.']"
